"ID"	"sex"	"age"	"stage"	"WH"	"captive"	"growth_rate"	"d.dev"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21"	"22"	"23"	"24"	"25"	"26"	"27"	"28"	"29"	"30"	"31"	"32"	"33"	"34"	"35"	"36"	"37"	"38"	"39"	"40"	"41"	"42"	"43"	"44"	"45"	"46"	"47"	"48"	"49"	"50"	"51"	"52"	"53"	"54"	"55"	"56"	"57"	"58"	"59"	"60"	"61"	"62"	"63"	"64"	"65"	"66"	"67"	"68"	"69"	"70"	"71"	"72"	"73"	"74"	"75"	"76"	"77"	"78"	"79"	"80"	"81"	"82"	"83"	"84"	"85"	"86"	"87"	"88"	"89"	"90"	"91"	"92"	"93"	"94"	"95"	"96"	"97"	"98"	"99"	"100"	"101"	"102"	"103"	"104"	"105"	"106"	"107"	"108"	"109"	"110"	"111"	"112"	"113"	"114"	"115"	"116"	"117"	"118"	"119"	"120"	"121"	"122"	"123"	"124"	"125"	"126"	"127"	"128"	"129"	"130"	"131"	"132"	"133"	"134"	"135"	"136"	"137"	"138"	"139"	"140"	"141"	"142"	"143"	"144"	"145"	"146"	"147"	"148"	"149"	"150"	"151"	"152"	"153"	"154"	"155"	"156"	"157"	"158"	"159"	"160"	"161"	"162"	"163"	"164"	"165"	"166"	"167"	"168"	"169"	"170"	"171"	"172"	"173"	"174"	"175"	"176"	"177"	"178"	"179"	"180"	"181"	"182"	"183"	"184"	"185"	"186"	"187"	"188"	"189"	"190"	"191"	"192"	"193"	"194"	"195"	"196"	"197"	"198"	"199"	"200"
"key5.1121"	"199_9_9_w"	1	1	1	1	"196_17_40_w/196_13_43_w"	0	0	-0.05	0	0	0	0	0.05	0	-0.05	0	0.05	-0.05	0.05	0.05	0.05	0	0.05	0.05	0	0.05	-0.05	1	1	2	1	1	2	1	1	2	2	2	2	1	1	1	1	1	2	1	1	2	2	2	2	2	2	2	2	1	1	2	2	1	1	1	1	2	2	1	1	2	2	1	1	2	2	2	1	1	1	2	2	2	2	2	2	2	1	1	2	1	1	1	1	2	2	1	1	2	2	1	2	2	2	2	2	1	1	1	2	1	1	2	2	1	2	2	1	2	1	2	2	1	1	2	2	2	2	1	1	2	2	1	1	2	2	2	2	1	2	2	1	1	1	1	2	1	2	1	1	2	1	1	1	2	2	2	2	1	1	1	1	2	1	1	1	2	2	2	1	2	2	2	1	1	1	1	1	2	1	2	2	1	1	2	2	1	1	2	1	2	1	2	1	2	2	2	1	1	2	1	2	1	1	2	2	2	2	1	1	1	1	1	2	1	1	1	1	2	2	2	1	2	2	2	2	1	1	2	2
"key430"	"198_31_1_w"	2	2	1	1	"195_22_2_w/195_9_30_w"	0	0	0	0.05	0	0.05	-0.05	0	0.05	-0.05	0.05	0.05	-0.05	0.05	0.05	0	-0.05	0	0	0	-0.05	-0.05	1	1	1	1	2	2	2	1	2	2	2	2	2	2	1	1	1	2	1	1	2	1	1	2	2	2	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	2	2	2	2	2	1	1	2	1	2	1	2	1	1	1	2	1	1	2	2	2	2	2	2	1	1	1	1	2	2	1	2	1	1	2	2	2	2	1	1	2	2	2	2	1	1	1	2	1	1	2	1	2	2	1	1	1	1	2	2	2	2	1	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1	2	1	1	1	2	2	2	2	2	2	2	1	2	1	1	1	2	2	2	2	2	1	2	2	1	2	1	1	2	1	1	1	2	2	1	2	1	2	1	1	1	1	2	2	2	2	1	2	1	1	1	1	1	2	1	1	2	2	1	2	2	2	2	2	1	1	2	2
"key6.213"	"200_14_5_w"	2	0	1	1	"197_10_22_w/197_19_21_w"	0	0	-0.05	0	-0.05	0.05	0	-0.05	0	0	-0.05	0	0.05	0	0.05	0.05	0	0	0.05	0	-0.05	0.05	1	1	1	1	1	2	1	1	2	1	2	2	2	2	1	1	1	1	2	1	2	2	2	2	2	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	1	1	1	1	2	1	1	2	2	2	2	2	1	2	2	1	1	2	2	1	1	2	2	1	1	2	1	2	2	2	2	1	1	1	1	2	2	1	2	2	1	2	2	2	2	1	1	2	2	2	2	1	1	2	2	2	1	2	2	2	2	1	1	1	1	2	2	1	2	2	2	2	1	2	2	2	1	2	2	1	2	1	2	1	2	1	2	1	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	1	1	2	2	1	1	2	1	2	2	1	1	2	2	1	2	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	2	1	1	1	1	2	2	1	2	2	2	2	2	1	1	1	2
"key3.621"	"200_33_30_w"	1	0	1	1	"197_23_38_w/197_1_5_w"	0	0	0	0.05	0.05	0	-0.05	-0.05	0.05	0	0	-0.05	-0.05	0.05	0.05	0	0	0.05	0	-0.05	-0.05	0	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	2	2	2	1	2	2	2	2	1	1	1	2	1	1	2	1	1	2	2	1	1	2	2	1	2	2	2	2	2	1	2	1	1	1	2	2	2	2	2	1	1	1	2	2	1	1	1	1	2	2	1	1	1	1	2	2	2	1	1	1	1	2	2	2	2	2	1	1	2	1	2	2	1	1	2	1	2	2	1	1	2	2	1	1	1	2	2	2	1	1	2	1	2	2	1	1	2	1	2	2	2	2	2	1	1	1	2	2	1	2	2	2	1	2	1	1	2	2	2	1	2	2	1	1	2	1	1	2	2	2	2	2	1	1	2	2	1	1	1	1	2	2	1	1	2	2	2	2	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	2	2	2	2	1	1	1	1
"key4292"	"200_30_1_w"	1	0	1	1	"197_22_37_w/196_3_7_w"	0	0	0	0	0.05	-0.05	0	-0.05	0	0	0	0.05	-0.05	0	0.05	0	0	0.05	-0.05	-0.05	0	-0.05	1	2	1	2	1	1	1	1	2	2	2	2	2	2	1	1	1	2	1	2	1	2	2	1	2	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	2	2	1	2	1	2	1	1	1	2	2	2	2	2	1	2	2	1	1	2	2	1	1	2	2	1	2	2	2	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2	2	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	2	1	2	2	1	1	2	2	1	2	1	1	1	1	2	2	1	1	1	1	2	1	1	2	2	2	2	2	2	1	1	1	1	1	1	2	2	2	2	1	1	2	2	1	1	1	2	2	1	1	1	2	2	2	2	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	1	2	1	2	1	1
"key5.2310"	"199_4_7_w"	1	1	1	1	"196_7_41_w/195_27_1_w"	0	0	0.05	0	0	0.05	0	0	0.05	0.05	0	0.05	0	0.05	0.05	0.05	0	0	0	-0.05	-0.05	0	1	2	2	1	1	2	2	1	2	2	2	2	2	1	1	1	2	1	1	1	2	1	1	2	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	1	2	1	1	1	2	1	1	2	2	2	2	2	1	1	1	2	2	2	1	1	1	2	2	2	2	2	2	2	2	1	2	1	1	1	1	2	2	2	1	2	1	1	2	2	2	1	1	2	2	2	2	1	1	2	2	1	1	1	2	1	2	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	1	2	2	1	1	2	2	2	2	1	1	2	2	1	1	2	2	2	1	2	2	2	2	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	2	2	2	1	1	1	1
"key4.151"	"199_6_5_w"	2	1	1	1	"196_19_7_w/196_20_20_w"	0	0	-0.05	0	0	0.05	0	-0.05	0.05	0.05	0	0.05	0.05	0	0.05	-0.05	0.05	0	0.05	-0.05	-0.05	-0.05	1	1	2	1	1	2	1	1	2	2	2	2	1	1	1	1	2	1	1	1	2	2	2	2	2	2	2	1	1	1	2	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	2	1	2	1	1	2	1	2	2	1	2	1	2	2	1	2	1	1	1	2	2	1	2	2	2	2	2	1	2	2	2	1	2	1	1	1	2	1	2	2	2	2	2	1	1	2	2	2	2	1	1	2	2	1	1	2	2	2	2	1	1	2	1	1	1	1	1	2	1	2	2	2	1	1	1	2	2	2	2	1	1	2	2	1	1	1	1	1	2	2	2	2	2	2	2	1	1	1	1	2	1	2	2	1	1	2	2	1	1	2	1	2	1	1	1	2	2	2	2	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	1	1	2	2	2	2	2	1	2	2	2	2	2	1	1	1	1
"key6.2112"	"198_2_10_w"	1	2	1	1	"195_27_12_w/195_5_1_w"	0	0	-0.05	0	-0.05	0.05	0	0	0	0	-0.05	0	0	0.05	0.05	0.05	0.05	0.05	0	0	0	0	1	2	1	1	2	1	1	1	2	2	2	2	1	1	1	1	1	1	2	1	2	2	2	1	2	2	2	2	1	1	2	1	1	1	2	1	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	2	2	1	2	2	2	2	1	2	1	2	2	1	1	2	1	2	2	2	2	1	2	2	2	2	2	2	2	1	2	1	2	1	2	1	1	1	1	1	2	2	1	1	2	2	2	2	1	1	1	2	2	2	2	2	2	2	1	1	1	1	2	2	2	1	2	1	1	1	2	2	2	1	1	1	1	1	1	2	1	1	1	2	1	1	2	2	2	1	2	2	1	1	2	1	1	1	2	2	2	2	1	1	2	2	1	1	1	2	1	1	1	2	2	2	1	1	1	2	1	2	1	1	1	2	1	2	1	1	1	1	1	1	2	2	1	1	2	2	2	2	2	2	2	2	1	1	2	1
"key6252"	"200_26_14_w"	1	0	1	1	"197_19_16_w/197_18_34_w"	0	0	-0.05	0.05	0	0	0	-0.05	0	-0.05	0	-0.05	0.05	0.05	0.05	0	0	0.05	0	0	-0.05	0	2	1	1	1	1	2	1	1	2	2	2	2	2	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	1	2	1	1	1	2	1	2	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	1	1	1	2	2	2	2	2	2	1	2	2	1	1	2	2	2	1	1	2	1	2	2	2	1	1	2	1	1	2	2	1	1	1	2	2	1	1	2	1	1	2	2	2	2	1	1	2	2	1	1	1	2	2	2	1	1	1	2	2	2	1	2	2	1	2	1	2	1	2	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	1	2	1	2	2	2	2	1	1	1	2	2	2	2	1	1	2	2	1	1	2	1	2	2	1	2	2	2	1	2	1	1	1	1	1	1	2	2	1	2	1	2	1	1	1	1	1	2	1	1	2	2	2	2	2	2	2	2	1	2	1	1
"key4.29"	"200_10_19_w"	2	0	1	1	"197_5_3_w/197_7_15_w"	0	0	-0.05	0.05	0.05	0.05	0	0.05	0.05	0	0.05	0.05	-0.05	0.05	0.05	0.05	0	0.05	0	0	0	-0.05	1	1	1	1	1	2	1	1	2	2	2	2	1	2	1	1	1	1	2	1	1	2	1	2	2	2	1	1	1	1	2	1	2	1	1	1	2	2	1	2	1	2	2	1	1	1	1	2	1	1	2	2	1	1	2	1	2	1	2	1	2	1	1	1	2	1	1	2	1	2	1	2	2	2	2	2	2	2	2	1	1	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	1	1	2	2	1	1	2	2	2	2	1	1	1	2	1	2	1	2	2	1	2	2	1	1	1	1	1	2	2	2	2	2	1	2	2	1	1	1	2	2	1	1	2	2	1	2	2	1	1	1	1	1	2	2	1	1	2	2	1	1	2	1	2	1	2	2	2	2	2	2	1	1	1	2	1	1	1	2	2	2	2	1	1	1	1	2	1	1	1	1	2	2	1	1	2	2	2	2	1	2	1	1
"key5.120"	"200_19_4_w"	1	0	1	1	"197_30_17_w/197_16_12_w"	0	0	-0.05	-0.05	-0.05	0	-0.05	-0.05	0	0	0	0.05	-0.05	0	0.05	0.05	0	0	0	-0.05	0.05	-0.05	1	1	2	1	1	2	1	1	2	2	2	2	1	2	1	1	1	1	2	1	2	1	2	2	2	2	1	1	1	2	2	2	1	1	2	1	1	1	1	2	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	2	2	2	1	2	1	1	2	2	2	1	2	2	1	1	2	1	2	2	1	2	1	1	1	2	2	2	2	2	2	2	1	1	2	2	1	1	2	2	2	2	1	1	2	2	1	1	2	2	2	2	1	2	1	2	2	2	2	1	1	2	2	1	1	2	2	1	1	2	2	1	2	1	1	2	2	1	1	1	2	2	1	1	2	1	1	2	1	1	1	1	1	2	2	2	1	1	2	2	1	1	1	1	2	1	1	1	2	2	2	2	2	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	2	2	2	1	1	2
"key6.101"	"200_4_32_w"	2	0	1	1	"197_13_22_w/197_15_2_w"	0	0	-0.05	0.05	-0.05	0.05	0.05	0	0.05	0	-0.05	0.05	0	0	0.05	0.05	0	0	0	-0.05	0	-0.05	2	1	1	2	2	2	1	1	2	1	2	2	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	2	2	1	2	1	2	1	2	1	2	2	1	2	2	2	1	2	1	1	2	2	1	1	2	2	1	1	1	2	2	2	2	1	1	1	1	1	2	2	1	2	2	2	2	1	2	1	1	1	2	2	2	2	1	1	2	2	1	1	1	2	1	2	1	1	2	1	2	2	1	1	2	1	2	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	2	1	1	1	1	1	1	2	2	2	1	2	2	1	1	2	2	2	2	2	2	2	2	1	2	1	1	2	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	2	1	1	1	2	1
"key5.72"	"200_5_33_w"	1	0	1	1	"197_24_9_w/197_4_19_w"	0	0	-0.05	0.05	0	0	-0.05	0	-0.05	0	0	-0.05	0	0.05	-0.05	0	0	0.05	0	-0.05	-0.05	0.05	1	1	1	1	1	2	2	1	2	2	2	2	1	2	1	1	1	2	1	1	2	2	2	1	2	2	2	1	1	1	2	2	1	1	2	1	2	2	2	1	2	1	2	1	2	2	2	1	1	2	1	1	1	1	2	2	1	2	2	1	1	1	1	2	1	2	2	1	2	2	1	1	1	2	2	2	1	2	1	1	1	1	2	1	2	1	1	2	1	1	2	2	1	1	2	2	2	2	1	1	2	2	1	2	1	2	2	1	1	1	1	2	2	2	1	1	1	2	1	1	2	2	1	1	2	1	2	2	2	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	1	1	1	2	2	1	2	2	1	1	2	2	1	1	2	1	2	1	2	1	2	2	2	2	1	1	2	2	1	1	2	1	2	1	1	2	1	1	1	1	2	1	1	1	2	2	2	2	2	2	2	2	1	1	1	1
"key3.8161"	"197_23_24_w"	2	3	2	1	"194_32_24_w/194_5_8_w"	0	0	0	0.05	0.05	0.05	-0.05	-0.05	0.05	-0.05	0.05	0	0	0	0.05	0	0	0.05	0	0	0	-0.05	1	1	1	1	2	1	1	1	2	2	2	2	1	2	1	1	1	1	1	1	2	2	2	1	2	2	1	2	1	1	2	1	1	1	1	1	1	2	1	2	1	1	2	1	2	2	2	2	1	2	2	1	1	1	2	2	1	2	2	2	1	1	1	1	2	2	2	1	2	2	1	2	1	1	2	2	2	2	1	2	1	1	2	2	1	2	2	1	2	2	2	2	1	1	2	2	2	2	1	1	2	2	1	1	1	2	2	2	1	1	2	1	2	2	2	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	2	2	2	2	1	2	2	1	1	1	2	2	2	2	2	2	2	1	1	2	2	2	2	1	1	2	2	1	2	2	2	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	2	2	1	2	1	2	2
"key3.335"	"200_4_9_w"	2	0	1	1	"197_13_22_w/197_15_2_w"	0	0	0	-0.05	-0.05	0.05	-0.05	0	0.05	0	-0.05	0.05	0	0	0.05	0.05	-0.05	0	0.05	0	0	0.05	2	1	1	2	2	1	1	1	2	1	2	2	2	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	1	1	1	2	1	2	1	1	2	1	2	2	1	1	1	1	2	2	1	2	1	1	2	1	1	2	2	2	1	2	2	2	1	2	1	1	2	1	1	1	2	2	1	1	1	2	2	2	2	1	1	1	1	1	2	2	1	2	2	2	2	1	2	1	1	1	2	2	2	2	1	1	2	2	1	1	1	1	1	2	1	1	2	1	2	2	1	1	2	1	1	2	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	2	1	1	1	1	2	1	2	2	1	1	2	2	1	1	2	1	2	2	2	2	2	2	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	2	1	2	2	2	2	2	1	2	1	2	1	2	1
"key3.651"	"200_11_33_w"	1	0	1	1	"197_30_37_w/197_24_35_w"	0	0	0	0	0.05	0	0	0	0	0.05	-0.05	0	0	0.05	0	0.05	0	0.05	0.05	0	0	0	1	1	1	1	2	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	2	2	2	2	2	2	1	2	1	2	1	2	1	1	1	2	1	1	2	1	1	2	1	1	2	2	1	2	1	1	2	1	1	2	2	2	2	2	1	1	2	1	1	1	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	1	2	1	2	2	2	1	2	2	1	1	1	2	1	1	2	2	2	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	2	2	2	2	2	2	2	2	1	1	1	2	2	1	1	2	1	1	2	1	1	1	2	2	1	1	2	2	1	2	1	1	1	1	1	2	2	2	1	1	2	2	1	1	1	2	1	1	1	2	2	2	2	2	2	2	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	2	2	1	1	1	1
"key6.125"	"196_10_48_w"	2	4	1	1	"193_8_13_w/193_3_24_w"	0	0	-0.05	0	0.05	0.05	-0.05	0	0	0.05	0	0	-0.05	0.05	0	-0.05	-0.05	0.05	0.05	0	0	0.05	1	1	1	1	2	1	1	1	2	2	2	2	1	1	1	1	1	1	1	2	2	2	2	2	2	2	1	1	1	2	2	1	1	1	1	1	2	2	1	1	2	1	1	1	1	2	2	2	1	2	1	2	1	1	2	2	1	2	2	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	2	2	2	1	1	1	1	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2	2	1	1	2	2	1	1	2	1	2	2	2	2	2	2	2	1	1	1	1	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	1	2	2	2	2	1	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	1	1	1	1	2	2	2	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	2	2	1	1	1	1
"key5.112"	"200_11_4_w"	1	0	1	1	"197_30_37_w/197_24_35_w"	0	0	-0.05	0.05	0.05	0.05	0	0	0	0.05	0	0	0	0	0.05	0.05	-0.05	0	-0.05	0	-0.05	0	1	1	2	1	1	1	2	1	2	2	2	2	2	1	1	1	1	1	2	1	2	1	2	2	2	2	1	2	1	1	1	2	1	1	1	2	1	1	2	1	1	2	1	1	2	2	1	2	1	1	2	1	1	1	2	2	1	2	1	2	1	1	1	1	2	1	1	2	2	2	1	1	1	2	2	2	2	1	2	1	1	1	2	2	2	2	1	1	1	1	2	2	1	1	2	2	2	2	1	1	1	2	1	1	1	2	2	2	1	1	1	1	1	2	2	1	2	2	2	2	2	2	1	1	1	2	2	1	1	1	1	1	2	1	1	1	2	1	1	1	2	2	2	1	1	1	2	2	1	2	2	2	1	1	2	2	1	1	1	2	1	1	1	2	2	2	2	2	2	2	1	2	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	2	2	1	1	1	1
"key3.84"	"198_8_30_w"	2	2	1	1	"195_16_16_w/195_16_15_w"	0	0	-0.05	0.05	-0.05	-0.05	-0.05	0.05	0.05	-0.05	0	0	0	0	0.05	-0.05	0.05	0	0.05	0.05	-0.05	0	1	1	1	1	2	1	1	2	1	2	2	2	1	2	1	1	1	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	1	1	1	1	2	2	1	1	2	2	1	1	2	2	2	2	1	1	2	2	1	1	2	2	1	1	2	2	1	1	2	2	2	2	1	1	2	2	1	2	2	2	2	2	2	2	1	1	1	1	1	2	2	2	2	2	1	1	2	1	1	1	2	2	2	2	1	1	2	2	1	1	2	1	2	2	2	2	1	2	1	2	1	1	2	1	1	1	2	2	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	2	2	2	1	1	1	2	1	1	2	2	2	2	1	1	2	2	1	1	1	2	1	1	2	1	2	2	2	2	1	1	2	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	2	2	2	2	1	1	2	2
"key5.518"	"200_20_17_w"	1	0	1	1	"197_10_37_w/196_14_29_w"	0	0	-0.05	0	-0.05	0.05	0	0	0.05	-0.05	0	0	0	0	0.05	0.05	0	0	0.05	0.05	-0.05	-0.05	1	1	1	1	1	2	1	1	2	2	2	2	2	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	2	1	2	2	2	2	1	1	1	1	1	1	2	2	2	1	2	2	1	1	1	1	1	2	2	1	2	2	1	1	2	2	2	2	2	2	2	2	1	1	2	2	1	2	1	2	2	2	2	2	1	1	2	2	2	2	1	1	2	2	2	2	1	1	2	2	1	1	1	2	2	2	1	2	2	2	2	2	2	1	1	1	2	1	2	2	1	1	1	2	1	1	1	1	2	2	2	2	2	2	1	1	2	1	1	1	2	2	2	2	1	1	2	2	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	2	2	2	2	2	1	1	1	1
"key6.683"	"200_9_21_w"	1	0	1	1	"197_2_33_w/196_23_32_w"	0	0	-0.05	0.05	0	0.05	0.05	0	0	0	0	-0.05	0	0	0.05	0	-0.05	0.05	-0.05	-0.05	-0.05	0	2	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	1	1	2	1	1	2	1	2	2	2	1	1	1	1	1	2	1	1	2	1	1	2	1	1	2	2	1	1	2	2	1	1	1	1	2	2	1	1	2	2	2	2	2	2	1	1	2	1	2	2	2	1	2	2	1	2	1	2	2	2	2	2	1	1	1	2	2	1	2	1	2	1	2	1	2	2	1	1	2	2	2	2	1	1	2	2	1	1	1	2	2	1	1	1	1	1	2	2	1	1	2	1	2	1	1	1	1	2	1	2	1	1	2	2	1	2	1	1	1	1	2	1	1	2	2	2	2	2	1	1	1	1	1	2	2	2	1	2	2	2	1	1	2	1	2	1	1	1	2	2	2	2	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	2	2	2	1	1	2
"key4.5261"	"200_28_19_w"	2	0	1	1	"197_27_37_w/197_27_10_w"	0	0	-0.05	0.05	0	0.05	0	-0.05	0	0.05	0	-0.05	-0.05	0	0.05	0.05	-0.05	-0.05	0.05	0	-0.05	-0.05	2	1	1	1	1	2	1	1	2	2	2	2	1	2	1	1	2	1	1	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	2	1	1	1	2	1	2	2	2	2	2	1	2	2	2	1	1	2	2	1	1	2	2	1	1	1	2	2	2	2	2	1	1	1	1	2	2	2	1	1	1	1	1	2	2	1	1	2	2	2	2	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	2	2	2	2	2	1	1	1	1	1	2	2	1	1	2	2	2	1	1	1	1	2	2	2	2	2	1	1	2	2	1	1	2	2	1	1	1	2	2	2	1	2	2	2	1	2	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	2	2	1	1	1	2
"key6.720"	"200_32_24_w"	1	0	1	1	"197_17_20_w/197_1_33_w"	0	0	0	0.05	0	0.05	0	-0.05	0.05	0.05	-0.05	0.05	0	0	0.05	0	0	0.05	0	-0.05	-0.05	0.05	1	1	2	1	1	1	2	1	2	2	2	2	2	1	1	1	1	2	1	1	2	2	2	1	2	2	2	2	2	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	2	1	1	2	1	1	1	2	2	2	1	1	1	2	1	1	1	1	2	1	1	2	2	1	1	1	2	2	2	1	1	1	1	1	2	2	2	2	2	1	1	2	2	2	2	1	1	2	2	2	2	1	1	2	2	1	1	1	2	1	2	1	1	2	1	1	2	1	2	1	1	2	2	1	2	2	1	1	2	2	2	1	2	1	2	1	2	1	1	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	1	1	2	2	1	1	1	2	2	2	1	1	2	2	1	2	2	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	2	2	1	1	2	1
"key4.45"	"199_7_22_w"	1	1	1	1	"196_21_13_w/196_22_34_w"	0	0	0	0	0	-0.05	0	-0.05	0.05	0	-0.05	0.05	0	0	0	0.05	0	0	0	0	0.05	0.05	2	1	1	1	2	1	2	1	2	2	2	2	1	2	1	1	1	1	1	1	2	1	2	2	2	2	1	1	1	1	1	1	2	1	1	1	2	1	1	2	2	1	1	1	1	2	2	1	1	2	1	2	2	1	1	1	1	2	1	2	1	1	1	1	1	2	1	2	2	2	1	2	1	1	2	2	1	2	2	1	1	1	2	2	2	1	2	2	2	2	2	2	1	1	2	2	2	2	1	1	2	2	1	1	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	1	2	2	1	1	1	1	2	1	1	1	1	2	1	1	2	1	2	2	2	1	2	2	2	1	1	1	1	1	2	2	2	2	1	1	2	2	1	1	1	2	1	2	1	1	2	2	2	2	1	1	2	1	1	1	2	2	1	2	1	1	1	1	1	2	1	1	1	1	2	2	2	2	2	2	2	1	1	1	1	2
"key6.82"	"197_5_34_w"	1	3	2	1	"193_3_27_w/194_31_10_w"	0	0	0.05	0	0.05	0.05	-0.05	-0.05	0.05	0.05	0	0.05	-0.05	0.05	0.05	0	0.05	0.05	0	0	0.05	-0.05	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	1	1	2	2	1	2	2	1	2	2	1	2	2	2	1	1	1	2	2	2	1	1	1	1	2	2	2	1	2	1	1	1	2	1	1	2	2	2	2	1	2	1	2	2	1	1	2	1	2	1	2	1	1	1	1	2	2	2	1	1	2	1	1	1	2	2	2	2	2	1	1	1	2	1	1	2	2	2	2	1	1	2	2	1	2	2	1	2	2	2	1	2	1	2	1	1	1	2	2	2	2	1	1	1	1	1	1	2	2	2	1	1	2	1	2	1	1	2	2	1	1	2	2	1	2	1	1	1	1	1	2	2	2	2	1	2	2	1	1	2	2	1	1	1	2	2	2	2	2	1	2	1	2	1	1	2	2	2	1	1	2	1	1	1	2	1	1	1	1	2	2	1	1	1	2	2	2	1	1	1	1
